source,platform,company,board_url,last_status,last_error,board_id,first_seen_utc,last_seen_utc
dead_confirmed,greenhouse,23andMe,https://boards.greenhouse.io/23andme,404,HTTP 404 (board not found),greenhouse:23andme,2026-02-16T05:10:15.009677+00:00,2026-02-16T05:10:15.009677+00:00
dead_confirmed,greenhouse,Abacus.AI,https://boards.greenhouse.io/abacusai,404,HTTP 404 (board not found),greenhouse:abacusai,2026-02-16T05:10:15.112338+00:00,2026-02-16T05:10:15.112338+00:00
dead_confirmed,greenhouse,Abridge,https://boards.greenhouse.io/abridge,404,HTTP 404 (board not found),greenhouse:abridge,2026-02-16T05:10:15.297040+00:00,2026-02-16T05:10:15.297040+00:00
dead_confirmed,greenhouse,Ada,https://boards.greenhouse.io/ada,404,HTTP 404 (board not found),greenhouse:ada,2026-02-16T05:10:15.925163+00:00,2026-02-16T05:10:15.925163+00:00
dead_confirmed,greenhouse,Addepar,https://boards.greenhouse.io/addepar,404,HTTP 404 (board not found),greenhouse:addepar,2026-02-16T05:10:16.027059+00:00,2026-02-16T05:10:16.027059+00:00
dead_confirmed,greenhouse,AgentSync,https://boards.greenhouse.io/agentsync,404,HTTP 404 (board not found),greenhouse:agentsync,2026-02-16T05:10:16.533638+00:00,2026-02-16T05:10:16.533638+00:00
dead_confirmed,greenhouse,Agora,https://boards.greenhouse.io/agora,404,HTTP 404 (board not found),greenhouse:agora,2026-02-16T05:10:16.640222+00:00,2026-02-16T05:10:16.640222+00:00
dead_confirmed,greenhouse,Airbyte,https://boards.greenhouse.io/airbyte,404,HTTP 404 (board not found),greenhouse:airbyte,2026-02-16T05:10:16.822472+00:00,2026-02-16T05:10:16.822472+00:00
dead_confirmed,greenhouse,Aiven,https://boards.greenhouse.io/aiven,404,HTTP 404 (board not found),greenhouse:aiven,2026-02-16T05:10:16.921257+00:00,2026-02-16T05:10:16.921257+00:00
dead_confirmed,greenhouse,Auth0,https://boards.greenhouse.io/auth0,404,HTTP 404 (board not found),greenhouse:auth0,2026-02-16T03:03:47.356270+00:00,2026-02-16T03:03:47.356270+00:00
dead_confirmed,greenhouse,Autodesk,https://boards.greenhouse.io/autodesk,404,HTTP 404 (board not found),greenhouse:autodesk,2026-02-16T03:03:47.461363+00:00,2026-02-16T03:03:47.461363+00:00
dead_confirmed,greenhouse,Avodah,https://boards.greenhouse.io/avodah,404,HTTP 404 (board not found),greenhouse:avodah,2026-02-16T03:03:47.903904+00:00,2026-02-16T03:03:47.903904+00:00
dead_confirmed,greenhouse,Away,https://boards.greenhouse.io/away,404,HTTP 404 (board not found),greenhouse:away,2026-02-16T03:03:48.080134+00:00,2026-02-16T03:03:48.080134+00:00
dead_confirmed,greenhouse,Axiom Space,https://boards.greenhouse.io/axiomspace,404,HTTP 404 (board not found),greenhouse:axiomspace,2026-02-16T03:03:48.188343+00:00,2026-02-16T03:03:48.188343+00:00
dead_confirmed,greenhouse,Banyan,https://boards.greenhouse.io/banyan,404,HTTP 404 (board not found),greenhouse:banyan,2026-02-16T03:03:48.914004+00:00,2026-02-16T03:03:48.914004+00:00
dead_confirmed,greenhouse,BastionZero,https://boards.greenhouse.io/bastionzero,404,HTTP 404 (board not found),greenhouse:bastionzero,2026-02-16T03:03:49.014182+00:00,2026-02-16T03:03:49.014182+00:00
dead_confirmed,greenhouse,BenchSci,https://boards.greenhouse.io/benchsci,404,HTTP 404 (board not found),greenhouse:benchsci,2026-02-16T03:03:49.208293+00:00,2026-02-16T03:03:49.208293+00:00
dead_confirmed,greenhouse,Better.com,https://boards.greenhouse.io/better,404,HTTP 404 (board not found),greenhouse:better,2026-02-16T03:03:49.313995+00:00,2026-02-16T03:03:49.313995+00:00
dead_confirmed,greenhouse,BigCommerce,https://boards.greenhouse.io/bigcommerce,404,HTTP 404 (board not found),greenhouse:bigcommerce,2026-02-16T03:03:49.418835+00:00,2026-02-16T03:03:49.418835+00:00
dead_confirmed,greenhouse,BioRender,https://boards.greenhouse.io/biorender,404,HTTP 404 (board not found),greenhouse:biorender,2026-02-16T03:03:49.774422+00:00,2026-02-16T03:03:49.774422+00:00
dead_confirmed,greenhouse,Blinkist,https://boards.greenhouse.io/blinkist,404,HTTP 404 (board not found),greenhouse:blinkist,2026-02-16T03:03:50.390836+00:00,2026-02-16T03:03:50.390836+00:00
dead_confirmed,greenhouse,BlueLabs,https://boards.greenhouse.io/bluelabs,404,HTTP 404 (board not found),greenhouse:bluelabs,2026-02-16T03:03:51.058530+00:00,2026-02-16T03:03:51.058530+00:00
dead_confirmed,greenhouse,Bolt,https://boards.greenhouse.io/bolt,404,HTTP 404 (board not found),greenhouse:bolt,2026-02-16T03:03:51.224068+00:00,2026-02-16T03:03:51.224068+00:00
dead_confirmed,greenhouse,Bonterra,https://boards.greenhouse.io/bonterra,404,HTTP 404 (board not found),greenhouse:bonterra,2026-02-16T03:03:51.336786+00:00,2026-02-16T03:03:51.336786+00:00
dead_confirmed,greenhouse,BrightEdge,https://boards.greenhouse.io/brightedge,404,HTTP 404 (board not found),greenhouse:brightedge,2026-02-16T03:03:51.565538+00:00,2026-02-16T03:03:51.565538+00:00
dead_confirmed,greenhouse,Brightwheel,https://boards.greenhouse.io/brightwheel,404,HTTP 404 (board not found),greenhouse:brightwheel,2026-02-16T03:03:51.748498+00:00,2026-02-16T03:03:51.748498+00:00
dead_confirmed,greenhouse,Brilliant,https://boards.greenhouse.io/brilliant,404,HTTP 404 (board not found),greenhouse:brilliant,2026-02-16T03:03:51.867227+00:00,2026-02-16T03:03:51.867227+00:00
dead_confirmed,greenhouse,Butter,https://boards.greenhouse.io/butter,404,HTTP 404 (board not found),greenhouse:butter,2026-02-16T03:03:52.316708+00:00,2026-02-16T03:03:52.316708+00:00
dead_confirmed,greenhouse,Cadre,https://boards.greenhouse.io/cadre,404,HTTP 404 (board not found),greenhouse:cadre,2026-02-16T03:03:52.583422+00:00,2026-02-16T03:03:52.583422+00:00
dead_confirmed,greenhouse,Camunda,https://boards.greenhouse.io/camunda,404,HTTP 404 (board not found),greenhouse:camunda,2026-02-16T03:03:53.151710+00:00,2026-02-16T03:03:53.151710+00:00
dead_confirmed,greenhouse,Canary Technologies,https://boards.greenhouse.io/canarytechnologies,404,HTTP 404 (board not found),greenhouse:canarytechnologies,2026-02-16T03:03:53.319998+00:00,2026-02-16T03:03:53.319998+00:00
dead_confirmed,greenhouse,Canvas,https://boards.greenhouse.io/canvas,404,HTTP 404 (board not found),greenhouse:canvas,2026-02-16T03:03:53.665504+00:00,2026-02-16T03:03:53.665504+00:00
dead_confirmed,greenhouse,Capsule,https://boards.greenhouse.io/capsulecares,404,HTTP 404 (board not found),greenhouse:capsulecares,2026-02-16T03:03:53.848125+00:00,2026-02-16T03:03:53.848125+00:00
dead_confirmed,greenhouse,Carbon Health,https://boards.greenhouse.io/carbonhealth,404,HTTP 404 (board not found),greenhouse:carbonhealth,2026-02-16T03:03:53.963378+00:00,2026-02-16T03:03:53.963378+00:00
dead_confirmed,greenhouse,CareMessage,https://boards.greenhouse.io/caremessage,404,HTTP 404 (board not found),greenhouse:caremessage,2026-02-16T03:03:54.201776+00:00,2026-02-16T03:03:54.201776+00:00
dead_confirmed,greenhouse,Cash App,https://boards.greenhouse.io/cashapp,404,HTTP 404 (board not found),greenhouse:cashapp,2026-02-16T03:03:54.561157+00:00,2026-02-16T03:03:54.561157+00:00
dead_confirmed,greenhouse,Castor,https://boards.greenhouse.io/castoredc,404,HTTP 404 (board not found),greenhouse:castoredc,2026-02-16T03:03:54.672057+00:00,2026-02-16T03:03:54.672057+00:00
dead_confirmed,greenhouse,Cedar,https://boards.greenhouse.io/cedar,404,HTTP 404 (board not found),greenhouse:cedar,2026-02-16T03:55:01.539940+00:00,2026-02-16T03:55:01.539940+00:00
dead_confirmed,greenhouse,Chainalysis,https://boards.greenhouse.io/chainalysis,404,HTTP 404 (board not found),greenhouse:chainalysis,2026-02-16T03:55:01.644582+00:00,2026-02-16T03:55:01.644582+00:00
dead_confirmed,greenhouse,CHEQ,https://boards.greenhouse.io/cheq,404,HTTP 404 (board not found),greenhouse:cheq,2026-02-16T03:55:01.809919+00:00,2026-02-16T03:55:01.809919+00:00
dead_confirmed,greenhouse,Chronicle,https://boards.greenhouse.io/chronicle,404,HTTP 404 (board not found),greenhouse:chronicle,2026-02-16T03:55:02.067992+00:00,2026-02-16T03:55:02.067992+00:00
dead_confirmed,greenhouse,Chronosphere,https://boards.greenhouse.io/chronosphere,404,HTTP 404 (board not found),greenhouse:chronosphere,2026-02-16T03:55:02.182718+00:00,2026-02-16T03:55:02.182718+00:00
dead_confirmed,greenhouse,Circle,https://boards.greenhouse.io/circle,404,HTTP 404 (board not found),greenhouse:circle,2026-02-16T03:55:02.385019+00:00,2026-02-16T03:55:02.385019+00:00
dead_confirmed,greenhouse,Citadel Securities,https://boards.greenhouse.io/citadelsecurities,404,HTTP 404 (board not found),greenhouse:citadelsecurities,2026-02-16T03:55:02.654439+00:00,2026-02-16T03:55:02.654439+00:00
dead_confirmed,greenhouse,Citizen,https://boards.greenhouse.io/citizen,404,HTTP 404 (board not found),greenhouse:citizen,2026-02-16T03:55:02.811239+00:00,2026-02-16T03:55:02.811239+00:00
dead_confirmed,greenhouse,Citrine Informatics,https://boards.greenhouse.io/citrineinformatics,404,HTTP 404 (board not found),greenhouse:citrineinformatics,2026-02-16T03:55:02.934579+00:00,2026-02-16T03:55:02.934579+00:00
dead_confirmed,greenhouse,Civic,https://boards.greenhouse.io/civic,404,HTTP 404 (board not found),greenhouse:civic,2026-02-16T03:55:03.045831+00:00,2026-02-16T03:55:03.045831+00:00
dead_confirmed,greenhouse,ClassDojo,https://boards.greenhouse.io/classdojo,404,HTTP 404 (board not found),greenhouse:classdojo,2026-02-16T03:55:03.161136+00:00,2026-02-16T03:55:03.161136+00:00
dead_confirmed,greenhouse,Classy,https://boards.greenhouse.io/classy,404,HTTP 404 (board not found),greenhouse:classy,2026-02-16T03:55:03.337864+00:00,2026-02-16T03:55:03.337864+00:00
dead_confirmed,greenhouse,Cleverbridge,https://boards.greenhouse.io/cleverbridge,404,HTTP 404 (board not found),greenhouse:cleverbridge,2026-02-16T03:55:03.593165+00:00,2026-02-16T03:55:03.593165+00:00
dead_confirmed,greenhouse,ClickUp,https://boards.greenhouse.io/clickup,404,HTTP 404 (board not found),greenhouse:clickup,2026-02-16T03:55:03.714396+00:00,2026-02-16T03:55:03.714396+00:00
dead_confirmed,greenhouse,The Climate Corporation,https://boards.greenhouse.io/climate,404,HTTP 404 (board not found),greenhouse:climate,2026-02-16T03:55:03.918993+00:00,2026-02-16T03:55:03.918993+00:00
dead_confirmed,greenhouse,Clumio,https://boards.greenhouse.io/clumio,404,HTTP 404 (board not found),greenhouse:clumio,2026-02-16T03:55:04.177094+00:00,2026-02-16T03:55:04.177094+00:00
dead_confirmed,greenhouse,Coda,https://boards.greenhouse.io/coda,404,HTTP 404 (board not found),greenhouse:coda,2026-02-16T03:55:04.774990+00:00,2026-02-16T03:55:04.774990+00:00
dead_confirmed,greenhouse,Code42,https://boards.greenhouse.io/code42,404,HTTP 404 (board not found),greenhouse:code42,2026-02-16T03:55:04.955514+00:00,2026-02-16T03:55:04.955514+00:00
dead_confirmed,greenhouse,CodeSignal,https://boards.greenhouse.io/codesignal,404,HTTP 404 (board not found),greenhouse:codesignal,2026-02-16T03:55:05.062676+00:00,2026-02-16T03:55:05.062676+00:00
dead_confirmed,greenhouse,Cohesity,https://boards.greenhouse.io/cohesity,404,HTTP 404 (board not found),greenhouse:cohesity,2026-02-16T03:55:05.171028+00:00,2026-02-16T03:55:05.171028+00:00
dead_confirmed,greenhouse,Color,https://boards.greenhouse.io/color,404,HTTP 404 (board not found),greenhouse:color,2026-02-16T03:55:05.493725+00:00,2026-02-16T03:55:05.493725+00:00
dead_confirmed,greenhouse,Column,https://boards.greenhouse.io/column,404,HTTP 404 (board not found),greenhouse:column,2026-02-16T03:55:05.596153+00:00,2026-02-16T03:55:05.596153+00:00
dead_confirmed,greenhouse,Commure,https://boards.greenhouse.io/commure,404,HTTP 404 (board not found),greenhouse:commure,2026-02-16T03:55:05.698609+00:00,2026-02-16T03:55:05.698609+00:00
dead_confirmed,greenhouse,Compass,https://boards.greenhouse.io/compass,404,HTTP 404 (board not found),greenhouse:compass,2026-02-16T03:55:05.803062+00:00,2026-02-16T03:55:05.803062+00:00
dead_confirmed,greenhouse,Confluent,https://boards.greenhouse.io/confluent,404,HTTP 404 (board not found),greenhouse:confluent,2026-02-16T03:55:05.995195+00:00,2026-02-16T03:55:05.995195+00:00
dead_confirmed,greenhouse,Copper,https://boards.greenhouse.io/copper,404,HTTP 404 (board not found),greenhouse:copper,2026-02-16T03:55:06.323260+00:00,2026-02-16T03:55:06.323260+00:00
dead_confirmed,greenhouse,Covariant,https://boards.greenhouse.io/covariant,404,HTTP 404 (board not found),greenhouse:covariant,2026-02-16T03:55:06.748789+00:00,2026-02-16T03:55:06.748789+00:00
dead_confirmed,greenhouse,CrossCountry Mortgage,https://boards.greenhouse.io/crosscountrymortgage,404,HTTP 404 (board not found),greenhouse:crosscountrymortgage,2026-02-16T03:55:07.086281+00:00,2026-02-16T03:55:07.086281+00:00
dead_confirmed,greenhouse,Cruise,https://boards.greenhouse.io/cruise,404,HTTP 404 (board not found),greenhouse:cruise,2026-02-16T03:55:07.196739+00:00,2026-02-16T03:55:07.196739+00:00
dead_confirmed,greenhouse,Crunchbase,https://boards.greenhouse.io/crunchbase,404,HTTP 404 (board not found),greenhouse:crunchbase,2026-02-16T03:55:07.303262+00:00,2026-02-16T03:55:07.303262+00:00
dead_confirmed,greenhouse,Crushmetrics,https://boards.greenhouse.io/crushmetrics,404,HTTP 404 (board not found),greenhouse:crushmetrics,2026-02-16T03:55:07.398236+00:00,2026-02-16T03:55:07.398236+00:00
dead_confirmed,greenhouse,Cuddle,https://boards.greenhouse.io/cuddle,404,HTTP 404 (board not found),greenhouse:cuddle,2026-02-16T03:55:07.586601+00:00,2026-02-16T03:55:07.586601+00:00
dead_confirmed,greenhouse,CyberGRX,https://boards.greenhouse.io/cybergrx,404,HTTP 404 (board not found),greenhouse:cybergrx,2026-02-16T03:55:08.053476+00:00,2026-02-16T03:55:08.053476+00:00
dead_confirmed,greenhouse,Dataminr,https://boards.greenhouse.io/dataminr,404,HTTP 404 (board not found),greenhouse:dataminr,2026-02-16T03:55:08.459760+00:00,2026-02-16T03:55:08.459760+00:00
dead_confirmed,greenhouse,DataRobot,https://boards.greenhouse.io/datarobot,404,HTTP 404 (board not found),greenhouse:datarobot,2026-02-16T03:55:08.636276+00:00,2026-02-16T03:55:08.636276+00:00
dead_confirmed,greenhouse,Dave,https://boards.greenhouse.io/dave,404,HTTP 404 (board not found),greenhouse:dave,2026-02-16T03:55:08.747300+00:00,2026-02-16T03:55:08.747300+00:00
dead_confirmed,greenhouse,Deel,https://boards.greenhouse.io/deel,404,HTTP 404 (board not found),greenhouse:deel,2026-02-16T03:55:08.954582+00:00,2026-02-16T03:55:08.954582+00:00
dead_confirmed,greenhouse,Deepgram,https://boards.greenhouse.io/deepgram,404,HTTP 404 (board not found),greenhouse:deepgram,2026-02-16T03:55:09.131974+00:00,2026-02-16T03:55:09.131974+00:00
dead_confirmed,greenhouse,Definitive Healthcare,https://boards.greenhouse.io/definitivehealthcare,404,HTTP 404 (board not found),greenhouse:definitivehealthcare,2026-02-16T03:55:09.230131+00:00,2026-02-16T03:55:09.230131+00:00
dead_confirmed,greenhouse,Deliverr,https://boards.greenhouse.io/deliverr,404,HTTP 404 (board not found),greenhouse:deliverr,2026-02-16T03:55:09.338338+00:00,2026-02-16T03:55:09.338338+00:00
dead_confirmed,greenhouse,Demandbase,https://boards.greenhouse.io/demandbase,404,HTTP 404 (board not found),greenhouse:demandbase,2026-02-16T03:55:09.633192+00:00,2026-02-16T03:55:09.633192+00:00
dead_confirmed,greenhouse,DigitalOcean,https://boards.greenhouse.io/digitalocean,404,HTTP 404 (board not found),greenhouse:digitalocean,2026-02-16T03:55:09.927636+00:00,2026-02-16T03:55:09.927636+00:00
dead_confirmed,greenhouse,Digits,https://boards.greenhouse.io/digits,404,HTTP 404 (board not found),greenhouse:digits,2026-02-16T03:55:10.030374+00:00,2026-02-16T03:55:10.030374+00:00
dead_confirmed,greenhouse,Dimensional,https://boards.greenhouse.io/dimensional,404,HTTP 404 (board not found),greenhouse:dimensional,2026-02-16T03:55:10.198719+00:00,2026-02-16T03:55:10.198719+00:00
dead_confirmed,greenhouse,Discover,https://boards.greenhouse.io/discover,404,HTTP 404 (board not found),greenhouse:discover,2026-02-16T03:55:10.304107+00:00,2026-02-16T03:55:10.304107+00:00
dead_confirmed,greenhouse,Divvy Homes,https://boards.greenhouse.io/divvyhomes,404,HTTP 404 (board not found),greenhouse:divvyhomes,2026-02-16T03:55:10.501237+00:00,2026-02-16T03:55:10.501237+00:00
dead_confirmed,greenhouse,DLA Piper,https://boards.greenhouse.io/dlapiper,404,HTTP 404 (board not found),greenhouse:dlapiper,2026-02-16T03:55:10.675612+00:00,2026-02-16T03:55:10.675612+00:00
dead_confirmed,greenhouse,Docker,https://boards.greenhouse.io/docker,404,HTTP 404 (board not found),greenhouse:docker,2026-02-16T03:55:10.780693+00:00,2026-02-16T03:55:10.780693+00:00
dead_confirmed,greenhouse,Dolby,https://boards.greenhouse.io/dolby,404,HTTP 404 (board not found),greenhouse:dolby,2026-02-16T03:55:11.027244+00:00,2026-02-16T03:55:11.027244+00:00
dead_confirmed,greenhouse,Donut,https://boards.greenhouse.io/donut,404,HTTP 404 (board not found),greenhouse:donut,2026-02-16T03:55:11.201653+00:00,2026-02-16T03:55:11.201653+00:00
dead_confirmed,greenhouse,DoorDash,https://boards.greenhouse.io/doordash,404,HTTP 404 (board not found),greenhouse:doordash,2026-02-16T03:55:11.326215+00:00,2026-02-16T03:55:11.326215+00:00
dead_confirmed,greenhouse,Draft Kings,https://boards.greenhouse.io/draftkings,404,HTTP 404 (board not found),greenhouse:draftkings,2026-02-16T03:55:11.575232+00:00,2026-02-16T03:55:11.575232+00:00
dead_confirmed,greenhouse,DraftKings,https://boards.greenhouse.io/draftkingsinc,404,HTTP 404 (board not found),greenhouse:draftkingsinc,2026-02-16T03:55:11.782454+00:00,2026-02-16T03:55:11.782454+00:00
dead_confirmed,greenhouse,Drift,https://boards.greenhouse.io/drift,404,HTTP 404 (board not found),greenhouse:drift,2026-02-16T03:55:11.889723+00:00,2026-02-16T03:55:11.889723+00:00
dead_confirmed,greenhouse,Drizly,https://boards.greenhouse.io/drizly,404,HTTP 404 (board not found),greenhouse:drizly,2026-02-16T03:55:11.989776+00:00,2026-02-16T03:55:11.989776+00:00
dead_confirmed,greenhouse,Dynatrace,https://boards.greenhouse.io/dynatrace,404,HTTP 404 (board not found),greenhouse:dynatrace,2026-02-16T03:55:12.658360+00:00,2026-02-16T03:55:12.658360+00:00
dead_confirmed,greenhouse,Eargo,https://boards.greenhouse.io/eargo,404,HTTP 404 (board not found),greenhouse:eargo,2026-02-16T03:55:12.831040+00:00,2026-02-16T03:55:12.831040+00:00
dead_confirmed,greenhouse,EasyPost,https://boards.greenhouse.io/easypost,404,HTTP 404 (board not found),greenhouse:easypost,2026-02-16T03:55:12.951600+00:00,2026-02-16T03:55:12.951600+00:00
dead_confirmed,greenhouse,Eco,https://boards.greenhouse.io/eco,404,HTTP 404 (board not found),greenhouse:eco,2026-02-16T03:55:13.052098+00:00,2026-02-16T03:55:13.052098+00:00
dead_confirmed,greenhouse,Ecwid,https://boards.greenhouse.io/ecwid,404,HTTP 404 (board not found),greenhouse:ecwid,2026-02-16T03:55:13.143951+00:00,2026-02-16T03:55:13.143951+00:00
dead_confirmed,greenhouse,EdCast,https://boards.greenhouse.io/edcast,404,HTTP 404 (board not found),greenhouse:edcast,2026-02-16T03:55:13.338664+00:00,2026-02-16T03:55:13.338664+00:00
dead_confirmed,greenhouse,Eightfold AI,https://boards.greenhouse.io/eightfoldai,404,HTTP 404 (board not found),greenhouse:eightfoldai,2026-02-16T03:55:13.432649+00:00,2026-02-16T03:55:13.432649+00:00
dead_confirmed,greenhouse,Einhorn Barbarito,https://boards.greenhouse.io/einhornbarbarito,404,HTTP 404 (board not found),greenhouse:einhornbarbarito,2026-02-16T03:55:13.531446+00:00,2026-02-16T03:55:13.531446+00:00
dead_confirmed,greenhouse,Ekata,https://boards.greenhouse.io/ekata,404,HTTP 404 (board not found),greenhouse:ekata,2026-02-16T03:55:13.635460+00:00,2026-02-16T03:55:13.635460+00:00
dead_confirmed,greenhouse,Electric,https://boards.greenhouse.io/electric,404,HTTP 404 (board not found),greenhouse:electric,2026-02-16T03:55:14.167464+00:00,2026-02-16T03:55:14.167464+00:00
dead_confirmed,greenhouse,Elementl,https://boards.greenhouse.io/elementl,404,HTTP 404 (board not found),greenhouse:elementl,2026-02-16T03:55:14.346534+00:00,2026-02-16T03:55:14.346534+00:00
dead_confirmed,greenhouse,Elevance Health,https://boards.greenhouse.io/elevancehealth,404,HTTP 404 (board not found),greenhouse:elevancehealth,2026-02-16T03:55:14.468322+00:00,2026-02-16T03:55:14.468322+00:00
dead_confirmed,greenhouse,Ellation,https://boards.greenhouse.io/ellation,404,HTTP 404 (board not found),greenhouse:ellation,2026-02-16T03:55:14.576643+00:00,2026-02-16T03:55:14.576643+00:00
dead_confirmed,greenhouse,EmergeCareers,https://boards.greenhouse.io/emergecareers,404,HTTP 404 (board not found),greenhouse:emergecareers,2026-02-16T03:55:14.870235+00:00,2026-02-16T03:55:14.870235+00:00
dead_confirmed,greenhouse,EnterpriseDB,https://boards.greenhouse.io/enterprisedb,404,HTTP 404 (board not found),greenhouse:enterprisedb,2026-02-16T03:55:14.973352+00:00,2026-02-16T03:55:14.973352+00:00
dead_confirmed,greenhouse,Envoy,https://boards.greenhouse.io/envoy,404,HTTP 404 (board not found),greenhouse:envoy,2026-02-16T03:55:15.081451+00:00,2026-02-16T03:55:15.081451+00:00
dead_confirmed,greenhouse,EQuest,https://boards.greenhouse.io/equest,404,HTTP 404 (board not found),greenhouse:equest,2026-02-16T03:55:15.429375+00:00,2026-02-16T03:55:15.429375+00:00
dead_confirmed,greenhouse,Equinix,https://boards.greenhouse.io/equinix,404,HTTP 404 (board not found),greenhouse:equinix,2026-02-16T03:55:15.542965+00:00,2026-02-16T03:55:15.542965+00:00
dead_confirmed,greenhouse,ETEN,https://boards.greenhouse.io/eten,404,HTTP 404 (board not found),greenhouse:eten,2026-02-16T03:55:15.646431+00:00,2026-02-16T03:55:15.646431+00:00
dead_confirmed,greenhouse,Etsy,https://boards.greenhouse.io/etsy,404,HTTP 404 (board not found),greenhouse:etsy,2026-02-16T03:55:15.747006+00:00,2026-02-16T03:55:15.747006+00:00
dead_confirmed,greenhouse,EvidenceCare,https://boards.greenhouse.io/evidencecare,404,HTTP 404 (board not found),greenhouse:evidencecare,2026-02-16T03:55:17.231860+00:00,2026-02-16T03:55:17.231860+00:00
dead_confirmed,greenhouse,Evocative,https://boards.greenhouse.io/evocative,404,HTTP 404 (board not found),greenhouse:evocative,2026-02-16T03:55:17.351702+00:00,2026-02-16T03:55:17.351702+00:00
dead_confirmed,greenhouse,Expanse,https://boards.greenhouse.io/expanse,404,HTTP 404 (board not found),greenhouse:expanse,2026-02-16T03:55:17.544525+00:00,2026-02-16T03:55:17.544525+00:00
dead_confirmed,greenhouse,Expensify,https://boards.greenhouse.io/expensify,404,HTTP 404 (board not found),greenhouse:expensify,2026-02-16T03:55:17.779621+00:00,2026-02-16T03:55:17.779621+00:00
dead_confirmed,greenhouse,Faithlife,https://boards.greenhouse.io/faithlife,404,HTTP 404 (board not found),greenhouse:faithlife,2026-02-16T03:55:17.867846+00:00,2026-02-16T03:55:17.867846+00:00
dead_confirmed,greenhouse,Fanatics,https://boards.greenhouse.io/fanatics,404,HTTP 404 (board not found),greenhouse:fanatics,2026-02-16T03:55:18.186416+00:00,2026-02-16T03:55:18.186416+00:00
dead_confirmed,greenhouse,Farmstead,https://boards.greenhouse.io/farmstead,404,HTTP 404 (board not found),greenhouse:farmstead,2026-02-16T03:55:18.386726+00:00,2026-02-16T03:55:18.386726+00:00
dead_confirmed,greenhouse,FarOut,https://boards.greenhouse.io/farout,404,HTTP 404 (board not found),greenhouse:farout,2026-02-16T03:55:18.579693+00:00,2026-02-16T03:55:18.579693+00:00
dead_confirmed,greenhouse,FICO,https://boards.greenhouse.io/fico,404,HTTP 404 (board not found),greenhouse:fico,2026-02-16T03:55:18.690817+00:00,2026-02-16T03:55:18.690817+00:00
dead_confirmed,greenhouse,FinQuery,https://boards.greenhouse.io/finquery,404,HTTP 404 (board not found),greenhouse:finquery,2026-02-16T03:55:18.793716+00:00,2026-02-16T03:55:18.793716+00:00
dead_confirmed,greenhouse,Fiserv,https://boards.greenhouse.io/fiserv,404,HTTP 404 (board not found),greenhouse:fiserv,2026-02-16T03:55:18.885682+00:00,2026-02-16T03:55:18.885682+00:00
dead_confirmed,greenhouse,Flockjay,https://boards.greenhouse.io/flockjay,404,HTTP 404 (board not found),greenhouse:flockjay,2026-02-16T03:55:19.064516+00:00,2026-02-16T03:55:19.064516+00:00
dead_confirmed,greenhouse,Flock Safety,https://boards.greenhouse.io/flocksafety,404,HTTP 404 (board not found),greenhouse:flocksafety,2026-02-16T03:55:19.173441+00:00,2026-02-16T03:55:19.173441+00:00
dead_confirmed,greenhouse,FloQast,https://boards.greenhouse.io/floqast,404,HTTP 404 (board not found),greenhouse:floqast,2026-02-16T03:55:19.278948+00:00,2026-02-16T03:55:19.278948+00:00
dead_confirmed,greenhouse,Flywire,https://boards.greenhouse.io/flywire,404,HTTP 404 (board not found),greenhouse:flywire,2026-02-16T03:55:19.394920+00:00,2026-02-16T03:55:19.394920+00:00
dead_confirmed,greenhouse,Fountain,https://boards.greenhouse.io/fountain,404,HTTP 404 (board not found),greenhouse:fountain,2026-02-16T03:55:19.819754+00:00,2026-02-16T03:55:19.819754+00:00
dead_confirmed,greenhouse,Freshworks,https://boards.greenhouse.io/freshworks,404,HTTP 404 (board not found),greenhouse:freshworks,2026-02-16T03:55:20.150672+00:00,2026-02-16T03:55:20.150672+00:00
dead_confirmed,greenhouse,Front,https://boards.greenhouse.io/front,404,HTTP 404 (board not found),greenhouse:front,2026-02-16T03:55:20.263600+00:00,2026-02-16T03:55:20.263600+00:00
dead_confirmed,greenhouse,Frontdoor,https://boards.greenhouse.io/frontdoor,404,HTTP 404 (board not found),greenhouse:frontdoor,2026-02-16T03:55:20.376679+00:00,2026-02-16T03:55:20.376679+00:00
dead_confirmed,greenhouse,Fulcrum,https://boards.greenhouse.io/fulcrum,404,HTTP 404 (board not found),greenhouse:fulcrum,2026-02-16T03:55:20.521989+00:00,2026-02-16T03:55:20.521989+00:00
dead_confirmed,greenhouse,FullStory,https://boards.greenhouse.io/fullstory,404,HTTP 404 (board not found),greenhouse:fullstory,2026-02-16T03:55:20.697623+00:00,2026-02-16T03:55:20.697623+00:00
dead_confirmed,greenhouse,Fundera,https://boards.greenhouse.io/fundera,404,HTTP 404 (board not found),greenhouse:fundera,2026-02-16T03:55:20.802095+00:00,2026-02-16T03:55:20.802095+00:00
dead_confirmed,greenhouse,FutureAdvisor,https://boards.greenhouse.io/futureadvisor,404,HTTP 404 (board not found),greenhouse:futureadvisor,2026-02-16T03:55:20.909806+00:00,2026-02-16T03:55:20.909806+00:00
dead_confirmed,greenhouse,G2,https://boards.greenhouse.io/g2,404,HTTP 404 (board not found),greenhouse:g2,2026-02-16T03:55:21.009848+00:00,2026-02-16T03:55:21.009848+00:00
